seller_id,seller_total_txns,seller_disputed_txns,seller_fraud_ratio,buyer_ratings,is_safe_seller
0x5007f26b2599c67d9c44e706d70b924f0dfb68b6,495,41,0.083,3.91,1
0x50c1462817f24b3b980831ff9719a8984d69461c,916,61,0.067,3.26,1
0x6d0c39fe66645d14c5fc1d3de6ea3f9c395dd13b,456,10,0.022,2.76,0
0x2b35d6ec0ddf549df2578d85b1954b59705aa605,504,42,0.083,4.32,1
0x62dcd6d2f2c36d9276b1ac126a51a72d02523ddb,169,94,0.556,4.86,0
0x23d6d3fbf6fd51399dbf0daccfa468c438ae87c4,186,16,0.086,3.77,1
0x40724ec93ec8262ba50db4b7823841c4f121e2ae,473,96,0.203,5,0
0x5ffeae872329248772f64a3d6edb49764c0f2df2,914,31,0.034,3.88,1
0x33d338dbc31214152981e4c4b4820ecc68751aba,739,92,0.124,2.63,0
0xa6133c5bf269b1755340107e6abba55b8868a942,827,84,0.102,4.64,1
0xef9cddcb82a409d87b1c499e77f195df290a8c46,948,84,0.089,3.66,1
0x2621904c23d3add185acdc060f5605214fcdea53,982,39,0.04,4.71,1
0x046620b52184ab80716bb11fdbe0f0aecff9d544,11,22,2,3.11,0
0x7483484635f9443fc1828e9996a02163f47f345a,334,55,0.165,4.29,1
0xdc7a7fdb8b223e0f501363ae36e60943dd2682ee,779,5,0.006,3.44,1
0x8af5e3d6771497dee487419ba0dcafa9663e24eb,677,85,0.126,4.14,1
0x3295462af99bd34262b12633754e3ff3aac31084,155,49,0.316,4.54,0
0x5a8f174207bf4d35fc5a70eed20ad29733eb9f40,89,36,0.404,4.37,0
0xe5b59b054e1d2cf9f111ddc25eaadfc64b79242b,151,63,0.417,4.05,0
0x0ebe3522d6b185c6a97a01470dd1951c46d0d842,628,53,0.084,3.04,1
0x965757b3469adcf18493ffac99e1b17cb49f0fd8,385,71,0.184,4.51,1
0xe9147fa2268b4f697a305315344c41da184e9a4a,919,48,0.052,4.72,1
0xd8688c61e54fc3abdc3d6f2f14ba9042d8f53790,552,98,0.178,3.27,1
0x86a01c8b1e2adc1367990ee9e5c416a457207a41,289,10,0.035,3.37,1
0x9285c1b554b7e6f663509645b3852225b29aae05,704,87,0.124,4.75,1
0xef9049920b9ed98b972af201e4a366d6f2b12d8e,86,48,0.558,3.85,0
0xf2f6984da0bc2dd7185d899ead2b30495f948033,518,20,0.039,3.39,1
0x118a61c02b7aa57b0a91647f2327e21923703112,901,65,0.072,4.19,1
0x3851beb2eaf9621de2645a928a05f09b7d416455,819,62,0.076,3.55,1
0x28779a38d0241ce3900a845c2bab9169f9bd8144,713,82,0.115,4.11,1
0x5a86728a907d0e180150c905d2d354c2b99db108,920,27,0.029,3.71,1
0x2c1077b2d5894ad7f29cf2fa3caa04b9ae823d7e,527,16,0.03,3.77,1
0xae70921e8069caa20781c3295bae9a896993cb4d,750,5,0.007,4.78,1
0x4986be48c829617052fdadd1cf77d9a604f6240c,390,18,0.046,2.27,0
0x42c8032d7d6347a99d621fd226b4db9133db5287,711,55,0.077,4.39,1
0xa4d06b3f563bf8e8077cf14ee22200e8e5950798,475,27,0.057,4.66,1
0x322459649023f8080c553c71c299a63fc57b52dd,123,65,0.528,3.56,0
0xdbaaad9c57f6c38d0d98bba176aa71277103aeac,400,37,0.092,4.66,1
0x562921b04151b4f225c0ebe5d2f9d0287ffd20f3,536,36,0.067,3.33,1
0xafa9dce88dbf80d58bfb0415c3079a38100ce896,265,67,0.253,3.54,0
0x8bc281d2f5d53e2dd01484f02cb24d1dc1bea76d,809,85,0.105,3.46,1
0xfc9be3c9897e9904b0f79bb636aba9855e595783,938,89,0.095,4.67,1
0x4613dddb94cab8a204ef7e88bca72febe7f14ead,260,48,0.185,2.78,0
0x8cb9bc5514f574bf6f455ed819c4dc1e44a9ce41,738,42,0.057,5,1
0xf94901d0f5693785e09f22c9ae1733254e483176,909,35,0.039,3.79,1
0x82556b468d16dd07d933de5d7d60671e7883225b,230,57,0.248,4.43,0
0xfa512219e49c5119c4699b337f1cd24a4f97def2,57,12,0.211,4.37,0
0x3bb5431c3c64472d26beb700aea63cd607ec7a39,944,51,0.054,4.11,1
0x1bd31ce180d01a4c4e12e94c932660e974fca76f,871,57,0.065,3.58,1
0xb5dd5d8cd5032d2753eb62fd6c9a774cbd8ba684,504,31,0.062,4.87,1
0x6fb36c38cc7ff0561d0dd82aeb2c43220b918ece,510,80,0.157,3.64,1
0x4703756abd5697ab5af7a80aa8f2835b93a37e32,858,99,0.115,3.49,1
0xc39d4407ecfe218b64bea3762d65c6cc6f4e8636,368,59,0.16,4.61,1
0x54da522dcd2d29d5025dee5db979802fbfdf07c1,284,82,0.289,4.1,0
0xc994d16918fdaa02a93b4c8f35c301f4aa11e611,597,57,0.095,4.95,1
0x328a71390e91a2614a9a4e98be92f7afe16b24f2,718,98,0.136,3.96,1
0xb6ed7d3a22ec3ab532db1fb486a427a9c7fa380b,162,55,0.34,3.54,0
0x0ab9b5a8460915304c10e3c6090d0a4d542faf21,636,27,0.042,4.19,1
0x8c041b4d25dc111569d17e97f9001846afb5eb81,63,0,0,3.69,1
0xb27aba7bfb0937a771d201306c3a69c599a3dbf1,731,41,0.056,3.56,1
0xb412531284f78f319dcde2f89de0dfbbef3d751c,132,81,0.614,4.58,0
0x8aab7d22d0d1a82900bc56f6f9806d0f63c97e99,740,47,0.064,5,1
0x6e4524e711fea6d9f4e340650b79cd93acd1ca30,725,39,0.054,3.83,1
0x479502c4199d454ae12477f1ee5d79c35d18bb44,886,96,0.108,3.32,1
0x12f07e34a51393d30cb152760ea52cfa7871cfa3,119,62,0.521,3.89,0
0x8039cc5ccf3a9eedc761e5c98cd928f255af07f5,213,75,0.352,4.36,0
0xffdd8e923aa9e870338aa6a29e9b7922bd303725,530,71,0.134,4.18,1
0x8e21f23d1f9025c3c014fb600d5e2d1dcd1f32e6,525,87,0.166,4.84,1
0xd70dfadd7cdf10ea0bd6d139b2b7233ece8a7603,556,79,0.142,4.47,1
0x80c48f6a0b0fdd35d47059cab882efbc0c5142f3,966,3,0.003,3.23,1
0x8dc7c5bfbd87ad739998f75c30c478bd4a586089,241,37,0.154,3.65,1
0xe4b8f72f0c306c899943ec02088a6548c972ffdb,285,26,0.091,3.03,1
0x00858ae3bcc7ac8d72f68a4d3e6a505ab66132e4,363,8,0.022,4.8,1
0xe5ade717f786eb153637adfe86d9038a9732061f,205,15,0.073,2.61,0
0x2d34a2ba3446c7055225cae1c4c5377334ccdf7f,762,55,0.072,3.1,1
0x069772587695f242ec54c95ac071b887e754ee8f,282,75,0.266,3.64,0
0xc853f0133bb7f64b7f15653a886f1a4327bb8234,239,30,0.126,4.39,1
0x449de89d298656b4e14acdeefdd3863d6c857871,498,87,0.175,3.63,1
0xd51f0bf384811e1cfaa1cb48085292ca0d8131b4,8,13,1.625,3.74,0
0xba7553a2e3781ac9fe2c82410efa6558f70ce1f2,670,24,0.036,3.76,1
0x536246c8fa807619f5c1c12947a5b4d9c6806ad8,446,33,0.074,4.12,1
0xd53dee9c165c7e33eb6b0e9b4e7982393536a766,33,66,2,3.15,0
0xe549c5f7136c6ec7c28ff56033423ce75bf6751e,113,23,0.204,3.34,0
0x253edddd2c31e87aa64dd742489ad16b8389b4fb,614,72,0.117,5,1
0x934b4a604f0f1e4e7bf2b1280342eb7eb288f564,731,25,0.034,4.28,1
0x46bc9797891b74a2e89612c6708ab8fd3d091a28,809,19,0.023,4.53,1
0x3be4dbdc5627ec3b0772157cf0838632ea0cad01,79,63,0.797,4.04,0
0x99dcbfb8c2e929ed73c75bfc6ac10d94d2c5b9e1,842,9,0.011,3.9,1
0x2ecc0adabd55757adf23fb554ad0f79bfa439167,150,82,0.547,4.32,0
0xccf879f611b3397685bbfcd10600cd48d8fe15f3,132,66,0.5,4.51,0
0xf89a824cb729cff777d3bbe9eabd267c273f3b44,857,23,0.027,4.59,1
0x5a93dd789fe7346a50c57e6a483ba6c03af90834,46,4,0.087,3.91,1
0xe19837b605807b9fd941311a2810894e668c68cd,360,66,0.183,4.67,1
0xd377be8dd93994f371a967b12dd42a51c98c0573,45,57,1.267,2.27,0
0x8f9fe26dcd5bb6ec21fdbb6c4b9db908e9fad90b,938,26,0.028,4.62,1
0x8ca29c2d12b014135397a756e3227a119002c27c,38,79,2.079,3.7,0
0x2cad17bbdde6d4ed2c7531d75d2f6e8cc707f505,21,14,0.667,4.39,0
0xd50685d52dbf207f60fb55365da210bdd4acfc69,681,34,0.05,3.55,1
0x1bd6b41f12004511e0c957941812a1eab5086331,157,75,0.478,3.07,0
0xa3d027857c4f3292e01eef17c18427fb1c53f213,382,52,0.136,4.24,1
0xdd6864004653991323aa54dc3a969f1c91a5759f,592,43,0.073,2.95,0
0x90c8fbd420ddd82b2d999290c56aca05413e350e,603,25,0.041,3.72,1
0x0e3dfed5e30f4446b5e8e73f7a400f3719db255f,633,46,0.073,3.43,1
0x40cfe00f8c6c52b2c9739d0efe7bf753ec08607c,878,33,0.038,3.88,1
0x69e56363c2440bd18fd19755f40696da16d05b07,346,86,0.249,4.56,0
0xd366e06b6f42f540cb294b4586c546f831d60495,985,94,0.095,3.66,1
0x666ab5195affab0b8109068ba0abd6ccf2bfc6d4,31,49,1.581,4.22,0
0x3441483adc1ea455849fd9b34f57f1582c0bf891,829,83,0.1,4.52,1
0x6baa8e3c8d97178e7fa190550211b075338d6a02,291,11,0.038,3.57,1
0x717b7c3415adb5f8897c288edab0029fb122f7dc,650,86,0.132,3.59,1
0x489b5acd4ce8780aa47089222b92bffe90845be0,735,3,0.004,4.96,1
0x86c728d38ce7449695fdd8f09425d4fea6c31961,172,86,0.5,3.94,0
0xe5554d8d0ddd0b46b7a678752a925754a4fb61f4,614,47,0.077,4.36,1
0xdb01288d560ea482d74500d444af36a1d51a8c8d,272,54,0.199,4.35,1
0x86e7446a9efaa8d0ba515c96c6e8a60b02f97fa2,753,0,0,3.16,1
0x25b1a107f5a7ff9c84d0ae85a80c8bfa4059926b,825,88,0.107,3.47,1
0x1d705d25c190951768437617098386f66707e5a0,459,65,0.142,4.26,1
0x53f2cda078f8417c20cb78c5367eee00605454b2,910,29,0.032,2.55,0
0x545bfc949fe276fd240f4d95c7411aa2d615bcc1,689,2,0.003,3.85,1
0x69c977fa2fd204e702b9a7d2bec3c527fbbc9f0a,405,20,0.049,3.39,1
0x7e04ed6054deee303533a4f828a9810c030f6110,926,88,0.095,4.78,1
0x1f7a0b20fa3518af1e492450daff41877baadc92,985,83,0.084,4.24,1
0xadb4e976356d1d4a94b766666c3134ecd9e8df28,480,48,0.1,4.83,1
0x69a454dd639c6d3f237164e4f858ac8c4cbd36c9,706,85,0.12,3.97,1
0x2262e969357fdd43e89121e3309136ec481c323c,638,84,0.132,3.92,1
0x61fb63ade85e25ebae845fd488fb64b1fb6416cf,562,61,0.109,3.79,1
0xdb12153250d18f151010fa633b7d2766c8991188,580,96,0.166,3.65,1
0x5d900ed148cf076abc333bcea1b02d8261547184,134,37,0.276,5,0
0x6649500fc402cf0034c95bbe1c4cdae17bf0ae32,826,14,0.017,4.57,1
0x320ca55de2edc0a94278cf16de05d9ac7e6f0634,367,51,0.139,3.25,1
0x09c91577fc2bd93d963052be44567d2e9201f33b,709,78,0.11,5,1
0x2bc523c04e9d8bc0f9ab3cfb74ee4d58365c5f9d,823,45,0.055,3.72,1
0x1baab644e566442ecc39e0d5b315bca964e87008,697,24,0.034,4.22,1
0x8b0e3183896ac210e0a2be0c8f42983db282178b,296,20,0.068,4.66,1
0x0e57036afa05fcdf94f526fee70020a4b2829b12,375,87,0.232,2.92,0
0x37b1d8d52acc099e112b9849d78775448be97176,798,4,0.005,3.42,1
0x87c9ef2fcdb7eb46d7ad60b36ef97f19a0a916af,33,69,2.091,5,0
0x936647a7c0edbc51d962f052f60f2212722e422b,153,46,0.301,3.84,0
0x60d831deaad097c201dec9652caa378443b2ef8c,783,86,0.11,4.7,1
0x6cb8a7c0ece5280bfe78d860ccfd0ad3c2ace867,300,67,0.223,3.68,0
0xb4ca433a5e3fbf3f6086b4250608bdb4d8cf1994,15,90,6,3.93,0
0x6e04eb48c85528df5be6705928a13ba1ceba9b8f,516,17,0.033,5,1
0x47dfac0dee30bee55a433a013afbd970eca78e25,680,20,0.029,4.31,1
0x3892f93a21df45e2934b0eb5a5813b07cd1e449b,117,91,0.778,3.76,0
0xdbc883de2422fb6f814313973293a1b1337622f7,191,98,0.513,3.52,0
0xe71d2e3e82cedbe40841e1fb4219780cc729f10f,811,85,0.105,3.59,1
0xc4f15e5d24ca606551537f2eae0ca24ba79c4207,748,22,0.029,4.87,1
0x5a1d2082fbd270c36eb5f1b737f5e9052703e6c6,231,63,0.273,4.54,0
0xd47ff1b06f0dffec81eb324f3331d8c3b6cfbac2,314,66,0.21,3.2,0
0x69c0bc50219901803c45e62dcee6756cf11ca340,102,39,0.382,4.06,0
0x199cda7dc216eb431fcc80831f634297a5d58f11,59,9,0.153,3.95,1
0x1b31ca9bab2c8c21b0306845d24ec1b2b8f6b049,627,88,0.14,4.22,1
0x7b01a8b91f7f5a96bcad350a4a83c11a257a7bd3,668,51,0.076,3.58,1
0xd75dd86a02eb8dad89882c589ea06b79fa07780b,762,71,0.093,4.77,1
0xbb18354279fb9168fcb8e1943c5e97a12492135c,410,74,0.18,4,1
0x87ec344a6cca9faf74b6c4330a1a084f3af349c7,73,60,0.822,4.26,0
0xc104663b61ac3035d6656bf1f65a8529547b05c6,316,63,0.199,3.45,1
0xf47b4149e73860257499ae903796fd47fba51d7e,293,4,0.014,3.49,1
0xb7cbfc6fbf1293dc6ee14b3fb0cebaa057f10bfe,766,52,0.068,5,1
0xe040f4159e14180d4f30698583ad0a98d72d9a79,552,54,0.098,5,1
0xb40d452fcceddcc35763b17f63240e6bbafe4cd6,755,36,0.048,3.95,1
0xc6137531420e9c11f69a1f0e1aef29bba233ad54,152,55,0.362,5,0
0x1d51519035c927b00608bc1020bb7772dc935c33,471,58,0.123,4.85,1
0x01c082c9737682a3be3e4296542275b40c1ce7b8,743,92,0.124,3.56,1
0x52697bdc51f92be327a1b4aec4fe04dc732e506e,248,68,0.274,3.49,0
0x542d3590bd7d8283bd069cbf4e13ca3fd4319c83,495,72,0.145,4.47,1
0xe4526ce130ce0ac0b311b388e4334002d34b37b2,853,58,0.068,4.18,1
0xb0f382ae91e73d27264c726f2a88b073c49c729c,962,1,0.001,3.72,1
0xe576675a84374d6a55f0b8c42cd14b8ded33b4ab,511,64,0.125,4.5,1
0x198daba49ff179d020508606374b1aee32b4a608,369,59,0.16,2.99,0
0x8b47691db3c8c5b98634ee196814cd398a34b43c,486,50,0.103,4.08,1
0xc58b1437281f9a2dbd979fd2d77ee9d97b136761,205,29,0.141,3.13,1
0x68b512b01850144ba38f92dd43ac286fc1b05da2,158,10,0.063,3.16,1
0x7238e5ba0eebe0f3395839b826ead6baab60d3c2,454,91,0.2,3.51,0
0x310f7bea783a4b22eb4c438931c9508fe708ac04,505,75,0.149,4.25,1
0x95be550894dfd0f4afd1f8163804e5f0fcf7e413,77,38,0.494,3.53,0
0x08e7a040240a30edc77ad23713d679a4c90ca7fc,717,89,0.124,3.15,1
0x00e81362172486b871167a3564d801b3a5319445,300,76,0.253,4.33,0
0xe787354c5d7fe34f30d5f5422ed2e271b8df627b,21,71,3.381,5,0
0xba5059ec641589babf82c8c9bd05c120d934fd62,645,62,0.096,4.45,1
0xf969c397ebd4fda2780aa64f076826ee1f7841f1,221,63,0.285,5,0
0x773b1ac22f6acf922387013cc2654cbec3eaaf10,65,60,0.923,4.99,0
0x40c55cabf28089d7e4382298aa1c61ff742066cd,943,53,0.056,3.66,1
0xfd21a65d106e75ac1bb4d1808b4663e3e7d77e4f,620,91,0.147,4.44,1
0x0093337370ee772df716810bdc5049d1b6431569,46,93,2.022,3.94,0
0x71e0c121c917745e54365e58f2ddea9fdd410e99,29,72,2.483,4.74,0
0x0b7eec0ece5de26a804b61a360444f90a255a8fb,43,94,2.186,3.94,0
0xf0b782a98d83e84aa9b495503b98bbe97275a1c5,807,57,0.071,3.45,1
0x053ec3ee696ca433825714150b92e8e60525aa71,135,84,0.622,4.96,0
0x7d75f140f8861eb04ba2b8787f61ea8b0e779912,502,55,0.11,4.22,1
0xc105117633b52e1269d4cd61f78de7e3d4256787,233,33,0.142,3.54,1
0x4ec8a6c354cdcaa051befa404e4c067b7a11fb5c,112,30,0.268,3.65,0
0x10ec1ca5fd0fa35c5403ed7d86e23b6a2d8120ca,176,51,0.29,3.53,0
0x504b3f9745590bbe597bf885e8933cfddec9cb0e,439,88,0.2,3.3,0
0xd2f62b701f07c6f2d51032290f3db8071ff5ad7f,482,75,0.156,3.67,1
0xa938e3816760f87a8f029af08398ee78fd682ecd,106,0,0,4.26,1
0x2fcd5de42cde4ac36dc82c6bf463bb30bccb4e2f,870,54,0.062,4.04,1
0x282a34293a34e96f77bd087dd5fbd79f9afd963c,528,21,0.04,3.69,1
0xf74734fd635bc20be1050768ef09876394f5030b,279,39,0.14,5,1
0xdfbdda46e2b20a3e955388e56b01a33a5457267c,617,0,0,2.59,0
0xf1b317d5023ca3855cd66704337a9a2317ce483d,48,64,1.333,4.21,0
0x658972e2d4783d784463c3cd5098ad0682aa3f8b,959,62,0.065,3.9,1
0x6d97f2f16efc574699ec9a5088db1df7cff237c2,821,53,0.065,3.32,1
0x1692afbeadbbabd105acce8ff49ed8aa51ad1ca3,961,41,0.043,4.26,1
0x4a53cd39e69bb1ef9c3f7a10d49f83fa39e016f0,21,20,0.952,3.85,0
0x4ea8d0b06812ba3c2d8b49a7dd86046fc0bc4305,334,78,0.234,4.87,0
0xad319788afe32cdaafb63632d2838b2745f74f84,573,80,0.14,4.61,1
0x6cd079bb6f9189ed4162745c70069541d4d17366,827,21,0.025,5,1
0x54ba567f3d70cfb54591c9d4109690c7351e4e81,501,37,0.074,3.66,1
0x7074cb1758fc2d5cad7aa0f30b851dce27844912,819,98,0.12,4.98,1
0xe633dc4e1803ca8264778c56237e6fe6d5ce091f,16,79,4.937,3.18,0
0x7d983a6578812ea7de3f96aebaae09032ed0a4f6,322,7,0.022,3.92,1
0x34f3bac692597b03a6e5763adb7e5ca99c491c95,596,61,0.102,3.67,1
0x6d03db09320442bc3620e84f1a3d23a5035b5c95,220,46,0.209,4.42,0
0xc9e5d60b47cd3e4be531eb195e0e5b393d083996,343,16,0.047,4.4,1
0xc14d2cafe5c0ada9bdd64e420004bb76f181495c,780,16,0.021,3.37,1
0xba66abbf3e7705eeb93d3cd9d61776efa8cc9312,995,89,0.089,4.46,1
0x4b1ecca1dc4f66ba221f90eb848c24297c8e6f89,665,12,0.018,3.73,1
0xf8514211cc713c6cdd102fb852048481e3d789cb,85,16,0.188,3.43,1
0x0a477210b7d1fe3c4812a2dffd35b389c2de52bd,731,37,0.051,3.99,1
0xad9195f2f26b4c2858771f3feb8fedf43f3d49f6,489,80,0.164,2.97,0
0x5178ebe85c8e00c33927bffcf98c44e719a3c073,378,77,0.204,4.65,0
0x35dc5858c31b3ca1aac1a68a21b25d285d21a1d8,980,44,0.045,3.96,1
0xd24756174a71cfdda7a0a21b3d866e59d128fdb2,714,5,0.007,3.98,1
0xfa89a648b4a134f2d4f12b946feecf23563ed1b8,204,34,0.167,3.94,1
0x89463b85df1d9e1a9c51c8e5f4a0bcb357a75df8,541,13,0.024,5,1
0x674b4640f9ed4a05e28bdafdd7fc959af1fab2f9,470,71,0.151,5,1
0xf08a7189f407237a19bbf178fbb13954b780b498,93,60,0.645,4.95,0
0x100a11023921bffc3593d76ee46ee77116084676,272,14,0.051,3.94,1
0xfe34a948516ce54850faa72bd26a1d97fe07c0b9,659,53,0.08,3.22,1
0xabc3b19dbeb702b1f852b34ca32301ae03b91305,575,26,0.045,3.99,1
0x1c4f84e151306cdc793a76b53283772ada9dbd86,926,12,0.013,4.22,1
0x83ddd1db981422b2b340f2ce80898a94dad1fe85,493,30,0.061,4.57,1
0x1375acaf23452d8c708684821a9f1b9f9791ad66,881,34,0.039,4.22,1
0xc5a59344e11e37004d8ae54f3d2fd9d1d55a0206,542,59,0.109,3.28,1
0xf1ec4fc68cc1ea9626568a16e701beae8dac745d,51,5,0.098,3.63,1
0x5cea6eab50a0b1b210b30668b55ff856f3a32c36,292,68,0.233,3.56,0
0x690e21660331c33e6d216be269ea13801abe17be,782,85,0.109,4.38,1
0x515304defbe69ef5fbd7bc6d260744e7871ddc82,20,57,2.85,4.39,0
0x6cdd8962c8825a72a1ad51c5d25fadf6a26e9464,715,48,0.067,4.49,1
0xe12da50a45eb6491f7d87381ee5c7390497501d0,405,22,0.054,4.21,1
0xcadff2fae5ab65a3bb1ae3b41f306dd5f1def0e3,923,88,0.095,2.56,0
0xcf3f3e0deae2dd7cacfcfae360d6dd9d87a956e1,798,33,0.041,2.79,0
0xa6dc21fa497aea3ef8a984cfb20c4a150e973a05,985,25,0.025,3.9,1
0xaf34fc3ebfd3858d406564cdbcc9f1bb346bb395,90,46,0.511,4.07,0
0x4ba747bdedbfb4b25028cf43ec9fc535e639bd0d,254,4,0.016,4.88,1
0xe2a3205a326d7e26310875b9b6a16009512edc5a,395,89,0.225,4.05,0
0xa755e727e823d045b5a4ee94c7b8617eeb16c853,786,19,0.024,3.32,1
0x5bf9d5757d80a2b3d4c5b5c94253c4fcbdeb483f,339,5,0.015,4.46,1
0x7a66cc16830a2a257eb238521f4e0eac157f6a20,633,69,0.109,3.99,1
0x99ee2263a7c86645d9a3bf0b092b2fc59a96fdc9,523,58,0.111,3.72,1
0x55039fa391040a792f88163b28efca2ae272f118,141,63,0.447,2.87,0
0xbd342df9ac32d33f51f068c853a19082c3b4650e,887,17,0.019,4.06,1
0x1198e08af0fdee95f03808164e1ca83f4d5e92b2,692,3,0.004,4.16,1
0x3af1d57b4a4b99a3f27c6a7fc62bf105d1588020,844,16,0.019,3.3,1
0x408d694242e093cfdc4ae9aeb88833014c238b10,502,13,0.026,4.52,1
0x8e96877f8df09c1e4e066eea502e38562c64aa09,831,77,0.093,4.46,1
0x18663876d8b480ba4037e7138f0fb19a578a6eb8,731,12,0.016,4.03,1
0xf242de112987c639feb32bb9492aad031297c46f,481,6,0.012,4.01,1
0xa8f0b5cb1f7c3f9091e03847178efa5b5e2ae08a,598,43,0.072,4.66,1
0x2c1160ec085ac874c2f5d0ec24272bfc035abbde,227,14,0.062,4.26,1
0x619fcb780692d2374bf4eedf14b0f1cfc75d348c,994,18,0.018,3.51,1
0x7c159640219f9e56fda16b29c195bb1abb6df00f,376,62,0.165,3.86,1
0xf9281543c327c23cda0fde7eb618290804c909f8,939,34,0.036,4.39,1
0x320b72c5ece27ad8a2b032af25cadf626785beda,999,80,0.08,2.58,0
0x8d41502b8a0c5f840add46c74b45a88f2ca8fec8,406,34,0.084,3.35,1
0xb120be1fccbccf689819573d79013faf5d4e8db0,447,18,0.04,4.48,1
0x18949f88f4d172842ca73dd1bf89f8123ae1b45e,494,19,0.038,4.85,1
0x4b2a9c43b06ad96467622d8a00cfef88af986c84,619,99,0.16,4.71,1
0x09de785d12c5ca44bb9edf10ef3c19a1a80f4a97,277,34,0.123,4.63,1
0x764374592d0fd1f418c9826cd5a7329ec2b7b19e,530,31,0.058,4.09,1
0xe10a7104b89d58ebb4f6feb3a16da2fe34eb9a5d,163,47,0.288,3.28,0
0x1c0a797e5a8d8bf023c1b64939fefd571b1a2e86,156,43,0.276,3.86,0
0x054990a1b56d312c17d78f4ee57ca0ae6c67f7a9,999,23,0.023,2.6,0
0xeafbd9771f30ac45655a836df832a63435a52e99,624,60,0.096,4.91,1
0xa78b1ec6b2593cc3457251ba87b4d7427c1ec21c,192,16,0.083,3.43,1
0xf2e7cad42d211c7ca19470c346168463cde95c9a,817,70,0.086,3.63,1
0x2b8a419013c1ca01e14ca31b646e8ed93aa3af36,102,49,0.48,4.74,0
0x783fefade2cee40bdc2086af22266cf0f1abd471,135,64,0.474,2.87,0
0xfa0e90a76dd5d7308603dac71b9e7b778dcade1a,809,98,0.121,3.17,1
0xc91e333274e2a232e3b46157fdcfe0587bd0c1cf,175,31,0.177,4.19,1
0x0fe92c16d9991a35ea940f1ed1f665b4f0b35324,940,35,0.037,4.36,1
0xd50884d00c98319d4cf22e1d0af799b37def2dcc,990,12,0.012,3.95,1
0x881558da2b3bb2fd31d4905f0c628d6664d4f0fb,187,69,0.369,3.97,0
0xf96d0048fca4ad7c24652f6b6277215686c75311,987,57,0.058,4.89,1
0x442257cdad70e813034e8db46a2151eb4cee3a53,368,13,0.035,4.45,1
0x638c553bca95ffbd345be459fc645cee5717e410,43,36,0.837,4.35,0
0xaa6d3dc1aa93db4ab1ea0dc8afb1f5ad93c29dee,531,78,0.147,4.54,1
0x78bea6e1a084e4897d27334b009777293d8424b7,892,67,0.075,3.79,1
0x66b2d6885107c59742cfc8646fa60411c96e82e4,501,39,0.078,5,1
0x322cb08fddbf8a69dff072dbbad89a7a9084b595,520,58,0.112,2.38,0
0x04c7542a67d01f3a22a58b17c74fa33ac3426dcd,353,79,0.224,5,0
0x699cb21ecd02e6779ea33174fc49935111d84231,986,91,0.092,4.63,1
0x1e18facb3eeb90966dd32fe80080a282e986a3fe,925,15,0.016,4.17,1
0xfcf7790ea4c759c5204932d3fdaa2d491ae4f254,401,61,0.152,4.06,1
0x098d3b21670f6e937d38431df1d0088d273637a9,726,3,0.004,3.89,1
0xa777ee4e6221dddbfc5e69b9a33a8fb618fc937a,165,44,0.267,4.77,0
0xe0fea880b40f4b38d454314864c8b1d01941b146,20,89,4.45,3.97,0
0x8b4faadc0e0157a893e2d51e45badcc41eb6d8d3,497,27,0.054,3.49,1
0x497d558275a8dae86c8f19c15c8db50589d794b1,430,95,0.221,4.63,0
0x7cb020aaf4eaca8c233ef42aa795eae9404dddca,112,65,0.58,5,0
0x9e8e5fdcf6997b2894ddb20d6562c5cbb61da1a8,898,30,0.033,2.65,0
0x188204a350e0b20ce2a032c19ae540ddde3abffc,454,2,0.004,5,1
0x239239dadf83e284f77b9e5dfaf42fbf7d490dfa,315,7,0.022,3.27,1
0x9256ef7a8c046142547a1942bca0e85167bc29d4,743,23,0.031,3.33,1
0xaa8264e320a17e8773405e7077f97dd47815dc23,174,14,0.08,3.13,1
0xb7cdd78bdff8efb1697cc77b19edb9e34016d204,550,42,0.076,4,1
0xc7123192b013039a8adf71bcf741f8b613021fb2,418,30,0.072,3.1,1
0x69690662b294fd224bb4f9b5d8f2ab0fe8ee2d26,255,72,0.282,3.19,0
0x23d767e6e593a33a882a32e1ae4ff7d6e92a07a3,763,44,0.058,3.52,1
0xc9cb3df43bd62c258b2f061e5e3df40948f98f67,785,65,0.083,4.1,1
0xf7aa206cae178dead81317bfa90f2c051d737e02,145,7,0.048,4.16,1
0x143cb231eddddd98eaba6fed6dc9256a260ef4e4,278,70,0.252,4.87,0
0xccc2652a2596de59be8e285a95fcd3fdebfd5873,420,56,0.133,4.85,1
0xb65ce19d15f4c5f0044827a72c4ca940625041b4,612,79,0.129,4.72,1
0x573e7114aeec38eb6ea069641be56624354ee17e,743,98,0.132,3.82,1
0xb8e6ecde1493722d68a088b7d390e67c1d88d141,895,29,0.032,2.71,0
0x05258e7188642ab4a7a21f96c0d0b976f74eff86,43,73,1.698,2.7,0
0x5901e790d3896cea3a771657ea1ae7b37894f81b,818,17,0.021,4.71,1
0xda1fc3b3b62e236de89eb6f4905ca17ae78d838a,33,68,2.061,4.59,0
0x369bc14fce7cca273de83d4dc1968b58b3923388,962,92,0.096,3.57,1
0x9e1283aa4a9e27a66512c3ffa28d8e422aaa8b12,481,38,0.079,2.99,0
0x38e43168ee99c7b80ac75be7864b72fe946260cf,322,59,0.183,3.27,1
